"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"mass";"chi.distance";"inertie"
"print";0,525496905317256;-1,58685172435718;0,515914075759089;1,43044315373223;0,939981226709944;0,168422792022823;2,27676517444569;-0,427152513062692;0,904628197794827;-0,200602858716186;0,254501612090902;-0,127944632657399;0,149688311793018;-0,45201627884271;0,146958633341541;0,407463143229718;0,267754579560074;0,0479753984281647;0,648538805582803;-0,121674814659275;0,257684234403847;-0,0571419221659367;0,0724950352266854;-0,0364451548080983;0,0341936334726274;0,269416393990044;0,0238840918371365;0,173223600104286;0,0694732225553877;0,0020793434082893;0,355744768574863;0,0124716119412949;0,0525958373830068;0,00241296707752396;0,00369599737206553;0,000808532283475302;0,000217096696146237;0,00197963710306239;0,000209251048401222;0,00160862233966936;0,000694626341640827;2,23005006861344e-05;0,00407520413488108;0,000143442821867746;0,000643358629123833;3,1636404815335e-05;5,09206529535124e-05;1,28693624416956e-05;0,000786163522012579;1,28660328142475;0,00130137421680263
"perspective";-0,862425096548807;0,890298384371076;1,75667141009141;0,030140546111179;1,16311959386587;-1,27814444747465;-1,294297953467;1,34332745716791;-1,82151169604105;3,350236128921;-0,353664970020608;0,0249416974618322;-0,169930997009953;0,175423109436339;0,346132000715518;0,0059388497292034;0,22917940702141;-0,251843738257692;-0,255026601777632;0,264687304463744;-0,358908037129492;0,660125694259746;-0,0696856355451568;0,00491447609046926;0,0508333178452223;0,0468083412673205;0,152839568544497;4,24491350454928e-05;0,058712231397177;0,0660975144341775;0,0634558008816713;0,0680802589674949;0,117699825466887;0,371474284329261;0,00393944850656165;1,69592246858302e-05;0,0012529936778255;0,00133529517050834;0,00519860923691465;1,53041192702174e-06;0,00227905523860294;0,00275211123418174;0,00282211454236667;0,00303997415293331;0,00558946236323169;0,0189084941366704;0,000210712451178702;1,04799237243526e-06;0,00168463611859838;1,73178620425479;0,00505236431476954
"opportunity";-0,58969445216717;-1,22781154996187;2,7434974442861;-1,18803841079181;-0,200849936381378;0,252833483659429;-0,535054826469346;0,363181535506792;-0,0259143578277804;-0,214827056810952;0,398428416377252;0,379946619528188;-0,172650892717987;-0,359478980023164;0,803241884309322;-0,347834190151607;-0,0588048958085931;0,0740246520929185;-0,156653489113736;0,106332382971379;-0,00758721232112132;-0,0628971207073081;0,116651973778864;0,111240868564466;0,0408229322386518;0,152918467610935;0,640336538647762;0,113284894174987;0,00300723707559445;0,00444261683185237;0,0186270379874771;0,00854770182851798;4,09201503186702e-05;0,00262361619932904;0,00858808579935676;0,00675995145521606;0,000663923214014439;0,00287824128905394;0,0143705334518952;0,00269478880433336;7,70206478049038e-05;0,000122048640814147;0,000546588313631898;0,000251832218268443;1,28216722907077e-06;8,81133528466924e-05;0,000303084956267637;0,000275618864863573;0,00190925426774483;1,32136275690545;0,00333355706432223
"life";1,4403208696874;0,958835724355105;1,27785850192277;1,49053641811378;-1,82862632582887;0,875090211135457;0,07465259825921;0,255417657165651;-0,233030745568407;-0,502274355533229;-0,144488746751071;0,0240211128721213;0,427392724821679;0,284519527219957;0,379184554336044;0,44229340460911;-0,542616304828159;0,259669354012161;0,0221519926958682;0,0757912009476676;-0,0691482345439629;-0,149042071067116;-0,0428747791409925;0,00712789011096756;0,248528223521743;0,0951682356819018;0,141765904803866;0,181971476300648;0,254379027105488;0,0543103283413386;0,000370036172594256;0,00431430429684024;0,00337667967402673;0,0146356310631947;0,00115257954752938;2,75734908303078e-05;0,0023298789394172;0,00103253138623043;0,00183391998083591;0,00249516937749715;0,00375547421329111;0,000860043663100964;6,25899643626572e-06;7,32683957681831e-05;6,09875655662262e-05;0,00028333280348868;2,34467631824966e-05;6,48038930385433e-07;0,00112309074573226;1,30803243649278;0,00192155082537876
"impact";1,31200485214746;1,97348510426424;0,921849853006873;1,56917796696939;-0,174547596291722;0,182854647388439;-0,883915293672805;-1,07857628836397;0,205263362157069;-0,37337700802004;0,0654203993265725;0,29979973398497;0,39182019253077;0,589366199556186;0,275303392589146;0,468622972031424;-0,0521273017190939;0,0546081388552913;-0,26397452721375;-0,322108541194934;0,0613003297573605;-0,111506181497363;0,0195373008092325;0,0895328925791674;0,199521088357983;0,390060546121937;0,071381777180835;0,195129644182473;0,00224243480565021;0,00229429625672976;0,0501922119582423;0,0744340055882901;0,00253481929920087;0,00782501718161804;0,00022860722726614;0,00415555183977309;0,00309318370540605;0,00699846083872927;0,00152705687599064;0,00442465317524203;5,47472836859263e-05;6,00823397512135e-05;0,00140396450384309;0,00209043451899549;7,57107777969887e-05;0,000250512830400713;7,69061751670836e-06;0,000161509219222747;0,00179694519317161;1,32980559721754;0,00317768719926521
"access";-0,55204873966488;-0,162728508853924;0,0585758360782753;-0,536299505156899;-1,7583666619408;0,283740088240961;0,481853791873938;0,760482289437884;-0,141179301097223;-0,765866599329745;-0,690975593461329;-0,713321592376343;-0,221745254197348;-0,0653642911726847;0,0235285632005685;-0,215419149709716;-0,706295358378859;0,113971853338827;0,193549561638171;0,305468206822378;-0,0567084711183504;-0,307630959999521;-0,277548969153082;-0,286524841849959;0,0822988225651631;0,0061789184357388;0,000671467227532015;0,0531024423011471;0,530190347078814;0,0128706281655217;0,0347509318296302;0,0862121977273473;0,00279374676376888;0,0767038689371049;0,0594168800542804;0,054809748913953;0,000513406015777598;4,4610120609538e-05;5,78020312039922e-06;0,000484530254770106;0,00520864777261593;0,000135627421959212;0,000391143997209051;0,000974281186908163;3,35774849364897e-05;0,000988126091591827;0,000804324917047229;0,000857189511708762;0,00168463611859838;0,871219785542667;0,00127867910161895
"view";1,05230002285404;0,274695122229459;-0,453649562211571;-0,246175763487125;-0,296417090080143;-0,405111735673657;-0,655565711173038;-0,312875741595346;-0,507013503671988;-0,553773927505137;0,486799870912672;-0,442314991922457;0,58595326926601;0,152958758363634;-0,252606137323856;-0,137078295444782;-0,165054223345644;-0,225578771054472;-0,365039307552899;-0,17421891065306;-0,282320833969822;-0,308358487321749;0,271065256718251;-0,246294697266468;0,486214292762019;0,0286283852747952;0,0654845135548655;0,018192822209949;0,0244979192304525;0,0426596982042527;0,104587104055771;0,0237270680932465;0,0585859963297;0,0652057366152861;0,0479507188550709;0,0342657448145917;0,00174109329889719;0,000118643726692858;0,000323581643545205;9,52869599504227e-05;0,000138149514609402;0,000258043267893905;0,000675733335952533;0,000153917027796915;0,000404186624065636;0,000482178557837208;0,000372600808680179;0,000307614075596484;0,00157232704402516;0,683239297067183;0,000733987322416445
"order";1,66238189730031;1,20098485685652;1,72965246691622;-3,3667937930742;1,81972828943354;-1,09543589345108;0,0431299510412679;0,0812726740339407;0,405847398240314;-1,18580514989247;-0,122951267542723;-0,37674244954283;0,333944754025132;0,241257795974668;0,347458287744428;-0,676332632656428;0,365553015822861;-0,220054772361814;0,00866408670293063;0,0163263225997017;0,0815279628569115;-0,238208446413946;-0,0246988558184567;-0,0756812648451732;0,157236525361506;0,0709109486468707;0,123355520308053;0,440946397464433;0,119640739148224;0,0404189789852142;5,86606515902441e-05;0,000207459184124677;0,00486433609565908;0,0387427759509885;0,000396372493704008;0,00322128570963057;0,00496588243031766;0,00259185018220786;0,00537591672292785;0,0203689136479479;0,0059504241641774;0,00215629792751295;3,34266428898862e-06;1,18692678250264e-05;0,00029597863550482;0,00252674546902335;2,71644459844784e-05;0,000255049188297452;0,00179694519317161;1,89802181563767;0,00647347136143127
"mode";-1,60110682691702;-0,0455823241365341;-0,545004326611341;-0,345426487169517;0,491954340204873;1,87935640052698;-0,703709663094031;-0,506044803194681;-0,867249024849088;-1,67697392328563;2,57149304021777;2,38914983587203;-0,331043038553062;-0,00942454983814198;-0,112684478807318;-0,0714199902135784;0,101715923555442;0,388573606017633;-0,145498214868253;-0,104629251763371;-0,17931142853287;-0,346729233681229;0,531678995642593;0,493977920729093;0,20347225506704;0,00014249640446083;0,0170849429035792;0,00647495536010758;0,012197991615353;0,165959624217189;0,0217845566201379;0,0112200359723106;0,0309854940990341;0,108090974720085;0,241869406076742;0,180717266943961;0,00374281894941642;3,0335498155823e-06;0,000433668722857823;0,000174208552841144;0,000353352195305858;0,005156754968848;0,000723011541904189;0,000373883362188282;0,00109810998700831;0,00410592318193394;0,00965448044997187;0,00833383650013652;0,00146001796945193;1,60699611969963;0,00377040373691437
"environment";-0,542406468170151;1,06353601317382;-0,282597247099836;0,799174774142506;-1,30625358672852;0,447554648963219;-0,187591763929156;-0,87378345972085;0,777119776970733;0,738960267616128;-2,06375613859655;0,218342666814218;-0,168959324841042;0,331290899491288;-0,0880288913828866;0,248942514871987;-0,406897293886262;0,139413033869968;-0,0584347341692607;-0,272183080540611;0,242072395044535;0,2301857282823;-0,642858933799524;0,0680136239771946;0,0492905550249754;0,163743770257094;0,00969614037994855;0,073157431536671;0,181527797599112;0,0198666985727146;0,003267673372251;0,0706111620580031;0,0525165414762416;0,0443025168167204;0,328833758877164;0,00318595402910426;0,000462586126906945;0,00177847303666299;0,000125567930925167;0,00100421433903416;0,00268285917113383;0,000314945226114135;5,53312419717803e-05;0,00120046782151217;0,000949552119117991;0,000858588486030345;0,00669668144590402;7,49583650181519e-05;0,00157232704402516;1,10608912804103;0,00192363704272102
"communicate";-0,876222956183521;-0,181364384667655;-0,485319237547811;-0,267983104438131;-1,75098761114291;-2,85636879874046;3,70561526732945;-0,299044985960532;2,68501264680347;0,737243145651909;0,680886928600381;0,559831401147138;-0,148782606359978;-0,0307956618361819;-0,0824071779556036;-0,0455035153523099;-0,297317593257976;-0,485011253817133;0,629213254172181;-0,0507778210056073;0,455914989309243;0,125183842716106;0,115614560379524;0,095059338946815;0,0387826711899791;0,0014356840441897;0,00862208955196567;0,0024801858108384;0,0983442037777327;0,243981329321801;0,384437933616841;0,00249363706843857;0,189019818152515;0,0132954238065862;0,0107920539978689;0,00631496966124384;0,00129340746115733;5,54128032780949e-05;0,000396790367813323;0,000120982048962766;0,00516502293526945;0,0137446811226719;0,023132723230231;0,000150653476462491;0,0121450352316283;0,000915645983508628;0,000781009113104549;0,000527983823636065;0,00168463611859838;2,01438688846255;0,00683583985244247
"broadly";1,17204964896281;0,949310618855163;0,157966580179608;2,32518374494634;0,0198839535348986;0,485731563463171;-0,486787939449352;-0,0538615940018122;0,0594669947735921;-0,482251910131211;0,265530030217713;-2,12812009640537;0,324842989687637;0,263109075493539;0,0437817085834936;0,644443381685985;0,00551099769434041;0,134624410664393;-0,134917193767813;-0,0149281741096666;0,0164817560306319;-0,133659996748625;0,073593784140545;-0,589825606058944;0,169735972998042;0,0962154798169716;0,00223440225197931;0,456727707733641;3,10214085295219e-05;0,0172581442677535;0,0162277613256179;0,000197875493488358;0,000226798440946983;0,0139156027859246;0,00401471589767366;0,223214517579434;0,00185134822053079;0,00121454265643015;3,36299736571974e-05;0,00728636044172867;5,32845833123998e-07;0,000317971902620454;0,00031935646629831;3,90979960702972e-06;4,76593459218657e-06;0,000313432486287333;9,50218287701072e-05;0,00610363227051804;0,00134770889487871;1,28797128301146;0,00223567388930213
"seek";-0,573871156025464;0,0183067413483699;0,263629216994966;-1,78378662273878;0,275510341026603;2,80314022119781;-0,551284362870921;-0,646888629835668;0,493527898039671;-0,0781790781814379;3,86042331883089;0,507084692446794;-0,109142361717459;0,00348168916512526;0,0501386331381996;-0,339251559799744;0,0523982587058128;0,533118524523221;-0,104846665858508;-0,123029275974455;0,093862184568679;-0,0148685800637059;0,734199155720698;0,0964404994802682;0,0223205897817872;1,96266130288164e-05;0,00341360293986256;0,14744281181757;0,00326683228518705;0,315272497133008;0,0114162990447035;0,0156562460847178;0,00856853338026045;0,000200599662282174;0,465470738940411;0,00695162231718278;0,000443838414714289;4,51666817784525e-07;9,36662588320473e-05;0,00428826781059543;0,000102299121310775;0,0105897508082168;0,00040958820585714;0,00056396886713028;0,00032826116730924;8,23715399636035e-06;0,0200847280331177;0,000346542972121105;0,00134770889487871;1,73903643768393;0,00407580556818383
"result";-1,19702485848351;0,884548345477531;-0,208626537668896;0,0624861444391946;-0,90601203823383;-1,70084893498749;1,99861257228359;-0,0908628620051812;1,55549061182617;-0,286584470112543;-0,137220235907151;-0,0951358405889327;-0,338451470152613;0,250100643964242;-0,0589878797307034;0,0176675758232846;-0,25616937204185;-0,480904651623785;0,565095502036474;-0,025690919457502;0,439805473253176;-0,0810300091473281;-0,0387981838875935;-0,0268990780628575;0,181299333875331;0,0855420029142718;0,00399096595272238;0,00033776780616492;0,065952606491869;0,216691024370144;0,280120063228783;0,000576652826186;0,15890254896299;0,00503231025900897;0,00109792290311271;0,000456800409415432;0,00160924136548457;0,000878735147671874;4,88825608936561e-05;4,38512830960905e-06;0,000921897813819204;0,00324897473006299;0,00448613231591424;9,27230423604291e-06;0,00271737538575849;9,22401825131256e-05;2,11471171859999e-05;1,01649013528333e-05;0,00112309074573226;1,27277660295259;0,00181936240007136
"online";1,36161723483802;-0,274889344353582;-0,0509351485953588;0,620662094364186;-0,85406094297968;0,525286007878764;1,08789799643356;1,71431346865714;0,651765656503657;0,109522349065303;-0,827811240010575;0,242869965674023;0,463602767083131;-0,0935941888978426;-0,0173423743666169;0,211322724925024;-0,290790250220436;0,17884912186178;0,370406975283907;0,583688607475561;0,221912850479447;0,0372901155956351;-0,281852764251382;0,0826922465778395;0,327854106890377;0,0115460319666575;0,000332471754607116;0,0465738264349781;0,0819072659605026;0,028885625869136;0,115996268459834;0,286881639345902;0,0389905803171558;0,00102718408793503;0,0558442983021811;0,0041607006107354;0,00312331788107808;0,000127298099122544;4,37060202565917e-06;0,000648957943700366;0,00122880743652854;0,000464833878155675;0,00199380399367275;0,00495092767658234;0,000715630847367996;2,02074544218027e-05;0,00115443303417764;9,93696432387146e-05;0,00168463611859838;1,07661851375788;0,00195267423208597
"interpretation";-0,608741009173683;-1,33206172580116;1,98243347533756;0,00877673650917222;-0,216429093341839;0,465438529972807;1,30531554530194;-1,48811192311549;-2,04135156277782;-0,241929398182376;-0,467441334786291;0,338169486004662;-0,158152536972736;-0,346073187389989;0,515041501688708;0,00228021954221716;-0,0562288554095999;0,120922170858803;0,339124458395988;-0,386615444652823;-0,530348577870264;-0,0628539025862037;-0,121442504888449;0,0878573339604663;0,0393624841359048;0,162859266607412;0,30252667618793;5,59428292124031e-06;0,00315953242596527;0,0136226504030981;0,1003102967476;0,129849506238117;0,229751944487602;0,00301069598531091;0,0106958981201769;0,00484545437796255;0,000499414577156056;0,00239135908536976;0,00529655321312525;1,03815503708136e-07;6,31287768797443e-05;0,000291958254963945;0,00229629201186913;0,00298447047940495;0,00561605957258147;7,8881177499847e-05;0,000294476282300255;0,000154122104130266;0,00134770889487871;1,38911572818034;0,00260059636964688
"digitally";0,929411506518221;-1,77291234487847;-0,613571577705115;1,34951937893013;1,18538502046247;1,06763467008966;-0,527416672635199;2,04285204165855;1,59355556993305;-0,565450865638124;-0,529636275218401;1,02525183190323;0,222861228776165;-0,425122156247268;-0,147126773006884;0,323597830386578;0,284240468705611;0,256005410726591;-0,12646790675193;0,489850311749931;0,382114649913062;-0,135588029462586;-0,127000139627914;0,245842537412667;0,0775123986579081;0,24371149344524;0,0244813073396945;0,111731148814257;0,0800659966780889;0,0605508148557498;0,0138343867304912;0,206719118170222;0,118275751925088;0,0138936728262387;0,0115999517797922;0,0376239587772313;0,00106714546641208;0,00388313117799272;0,000465091070377694;0,00224991330808487;0,00173590679628313;0,00140816281183198;0,000343649125371679;0,00515562546105051;0,00313719821418588;0,000395000168009877;0,000346547666700296;0,00129857979638705;0,00123539982030548;1,51136574465512;0,00282193290153709
"century";1,74917471771248;-0,0824991460054618;0,00564193004749054;2,08442952617101;-1,18047290419038;0,00686072896682299;-0,387430983555898;-1,66016184016386;-0,538655649863123;0,225585148933438;0,383654461822268;-0,200010829305191;0,499981924609747;-0,0235814532309353;0,00161268226386609;0,59581074186305;-0,337424905934287;0,00196106223027507;-0,110742790214263;-0,474538594460308;-0,15396866064511;0,0644809782493417;0,109663313941486;-0,0571708465518988;0,348291745158193;0,00066945609598937;2,62591851123336e-06;0,338152153798291;0,100730966811122;3,17202712460907e-06;0,0094702754881173;0,173192620618931;0,0171437349234503;0,00280524013083359;0,00772152277921273;0,00181648625022417;0,00206173328374968;4,58632688115263e-06;2,14497133832726e-08;0,00292779410348617;0,000939027141191159;3,17180606173882e-08;0,000101147417128767;0,00185723540130475;0,000195518806691013;3,42915494739362e-05;9,91851388653197e-05;2,69570969267859e-05;0,000673854447439353;1,34186467090557;0,0012133428537901
"wide";1,97501521206667;-0,663493647070603;-0,21253116161794;0,0276856854933081;0,982971615642416;-0,0123577802865306;0,797692630974689;-0,310875092483712;-0,420198857314765;0,0600131283083249;0,0107354807925711;-0,387844827716142;0,779664880786096;-0,261923397898452;-0,0838996488603188;0,0109293116061795;0,388041794738384;-0,00487840662442119;0,314900323923092;-0,122722291170129;-0,165879376519815;0,0236910218423833;0,00423798120702214;-0,153107170778896;0,710839049518175;0,0693186859631548;0,00596519535874622;9,54996712011839e-05;0,11181150673505;1,64752075595689e-05;0,0642685739912793;0,00972196321412385;0,0167011481031306;0,000317830194504773;9,67874477686811e-06;0,0109343932982977;0,00525698798907649;0,00059329355755128;6,0875329728667e-05;1,03301506904902e-06;0,00130220107433782;2,05815004865452e-07;0,000857565409044908;0,000130247066208567;0,000237961023839129;4,85387543039281e-06;1,5532418847394e-07;0,000202727237717202;0,00134770889487871;1,06055189488892;0,00151586296732141
"source";-0,989990746975592;-0,836527899798438;3,43509820486417;-0,665680288558859;0,229762927523018;-2,06197146689693;-1,23252936778171;1,66811001559437;-2,58052338981963;3,65210910220225;0,393073432134277;0,401885677319184;-0,151250046137843;-0,127804107085484;0,524811735423764;-0,101702136777711;0,0351030082804191;-0,315026459041002;-0,188304915286069;0,254852600988873;-0,394250434120093;0,557966498066821;0,0600534650727757;0,0613997933034859;0,0385580201202171;0,0237880975700512;0,336418462479103;0,0119191360229586;0,00131882303757384;0,0990232841141703;0,0331241027461157;0,0604301351667174;0,135979756824174;0,254104394222247;0,00280120884051449;0,00253457885615795;0,00154100892939826;0,00110028133198299;0,0185533013790268;0,000696745670716675;8,30047214841947e-05;0,00668510429291995;0,00238856704786854;0,00437514311969536;0,0104702845368022;0,0209715422867744;0,000242935099134937;0,00025394983904764;0,00157232704402516;2,2825531058907;0,00819190044215607
"philosophy";2,67659929346486;2,95355550520225;0,764723934033705;-3,98472950881224;2,1856594188573;-1,15557191543337;0,601152598226765;0,915735135254282;-0,260885386741191;-0,46838072424256;0,200297757883778;-0,606616641647676;0,421323666037247;0,464919361046913;0,12037524338446;-0,627236526931263;0,344044788964182;-0,181898649143637;0,0946274689495437;0,14414592623052;-0,0410659854187796;-0,0737278397707411;0,0315288828838444;-0,0954875643740272;0,232789429991575;0,244925051946581;0,0137706663689817;0,35274036315089;0,0985679386837091;0,0256868035310097;0,00650823329129216;0,015041391847393;0,00114789522946652;0,00345196831732188;0,000600750812172668;0,00476950682960556;0,0120690427523191;0,0146959065402805;0,000985179742729087;0,0267487689663057;0,0080476871550533;0,00224957286344062;0,00060880129102896;0,00141268672159565;0,000114658330551046;0,000369576318803883;6,75862395776089e-05;0,000619918716179085;0,00168463611859838;2,51159059732904;0,0106268317530183
"pattern";2,05056804381171;-1,49178509788017;-0,46376752169203;-1,51966325041303;0,158504607222863;-1,91397222538073;-1,09139755234169;-0,46749467379754;0,370757829292681;-0,35436009334405;-0,177629982607843;-0,0984584220299179;0,541178840095214;-0,393706773778361;-0,122395923520093;-0,401064279566704;0,041831988821578;-0,505128943188148;-0,288037874793521;-0,12337958063862;0,0978491265473249;-0,0935214926764819;-0,0468794918773602;-0,0259848068892703;0,383005538673879;0,175152205201531;0,0141973208930043;0,143817698165844;0,00145316397487733;0,197536573004852;0,0601339526676738;0,0109890904991844;0,00649895532667116;0,00553883634977219;0,0013244479115639;0,000352217331146818;0,00472240487679894;0,00249935172760258;0,000241554710440664;0,00259363925725057;2,82162067732188e-05;0,00411420673801533;0,0013377679888336;0,000245452908837678;0,000154381590276079;0,000141027713111864;3,54362204865932e-05;1,08873100501139e-05;0,00112309074573226;1,50009504250638;0,00252727441212064
"offer";-0,88287465635718;-1,66575890704602;1,60819543750016;-1,45693498348883;-1,10258595765952;1,65665297719364;-0,152774022992577;-1,27045889725307;0,109607572133195;-0,972982514818392;1,40044922043774;0,426963022477546;-0,214361724027172;-0,404445805026646;0,390469410434292;-0,353743413753418;-0,267707567626027;0,402234887759996;-0,0370934908137249;-0,308467071242613;0,0266126884034133;-0,236239887307835;0,340028686001937;0,10366650456564;0,0693207370413178;0,213223837743864;0,166683178904138;0,129064362663828;0,068653730874206;0,1444933067565;0,00115043269939336;0,0792388274367846;0,000554564918589217;0,0407706257641623;0,0803795287079266;0,00646686648929068;0,000962954205662163;0,00342792903194461;0,00319510537030094;0,00262233322183844;0,00150187036548827;0,0033905536787163;2,88341108619384e-05;0,00199401661115278;1,48418709072628e-05;0,00116954680093953;0,00242293780427577;0,000225210203076682;0,00123539982030548;1,51814964508757;0,00284732275310813
"nature";1,18127259370908;1,18308664364386;0,58646410134172;-0,578349456271175;0,915985465237554;0,182568860819265;-0,176804392819858;-1,05755825349665;0,566499771212721;0,425157746309065;-0,964747855966113;-0,0460847977484241;0,448724450206519;0,44941354480159;0,222777352866645;-0,219694880906072;0,347951079602471;0,0693515723062065;-0,067161851028034;-0,40172966713094;0,215193596916845;0,161502668376105;-0,366474219042898;-0,0175060148205158;0,281679758165956;0,244137718678396;0,0503138211080112;0,0461633133881602;0,107549081443758;0,00398316559962797;0,00349734600934575;0,124628024738373;0,0336249050160865;0,0176696444185055;0,0865822124012968;0,00017100903248137;0,00188059965046923;0,00188638006249122;0,000463531188898317;0,000450792578934183;0,00113076734841841;4,49210093542374e-05;4,21291015099714e-05;0,00150731733091493;0,000432509421541867;0,000243610659361999;0,00125436445497468;2,86227571902042e-06;0,00134770889487871;1,00767254637492;0,00136846894975434
"mind";1,77288392205718;1,64175247047626;0,651799783941173;-2,64917010163308;1,98929796022215;-0,213303608222715;1,09012695128349;-0,342813351576776;-0,413298617033133;0,0430855995946192;-0,402579818646568;-0,492551877891554;0,404946777468065;0,374994867993481;0,148878456608197;-0,605100470636714;0,454378196109431;-0,048720961196304;0,248997348591837;-0,0783024541352712;-0,0944020874786732;0,00984123917761925;-0,0919537924656907;-0,112504430327614;0,22287591437042;0,165144566041754;0,021831320790998;0,340238262334833;0,178187144187417;0,0019099346475257;0,0467039706582801;0,00460012594409824;0,00628690133618424;6,37439617315193e-05;0,00529605134166344;0,00686206438509212;0,00494200849227807;0,00423797354452031;0,000667992072870692;0,0110347519298532;0,00622217983418869;7,15384108189144e-05;0,00186851693382804;0,000184781437137267;0,000268578218304246;2,91881901325133e-06;0,000254827846511798;0,000381458101280655;0,00157232704402516;1,70018370911058;0,00454500730302674
"electronic";1,65793761061632;1,02042808877916;0,014449502551373;-0,825492746516936;-1,12616950230396;-0,818547765026724;-0,329986126721444;0,115592852147153;-0,88523883874088;-0,608465975847591;-0,192912150361735;0,416142365331234;0,589999314067861;0,363133008492086;0,00514204909722913;-0,293762654936053;-0,400762507363882;-0,291291190214341;-0,117429984802135;0,0411352653086961;-0,31502410241432;-0,216530770569984;-0,0686503736087327;0,148089836751296;0,453851319775715;0,148555399263729;2,49822804434197e-05;0,0769245005435544;0,132971606980909;0,0654914879541934;0,00996473410644766;0,00121784193857354;0,0671590216106688;0,0296020689995621;0,00283166616381539;0,0114053703823882;0,00370452442142339;0,00140333353688612;2,81385611835761e-07;0,000918380423924628;0,00170924224787001;0,000902992511631058;0,000146753158798681;1,80076920047353e-05;0,00105612911268909;0,000498963401299409;5,0155118271144e-05;0,000233388771190666;0,00134770889487871;1,11418806061038;0,00167306608410609
"combine";-0,426886860326203;1,57790083779372;-0,225874588511286;0,188123454617052;-0,0281882487215363;1,94672719025621;-1,07045907167525;-1,48483377834628;1,97969164934023;2,23035758416834;-2,91530057295443;0,907744001605146;-0,0805071268721216;0,297578292390671;-0,0425979711358902;0,0354784375815729;-0,00531605707983967;0,367135715471787;-0,20187921508973;-0,280026659255781;0,373352524037224;0,420625926180135;-0,549800181054681;0,171192576526692;0,012005284544435;0,141727032240417;0,00243573863084829;0,00159401976021841;3,3239710370745e-05;0,147800751134379;0,0418392733664694;0,0801778288638124;0,134013389430934;0,158696779106822;0,258023469847249;0,0216531933640446;0,00028652891748296;0,00391473436149392;8,02190719106021e-05;5,56453367563743e-05;1,24933548111193e-06;0,00595872131019311;0,00180170223920101;0,00346655872534291;0,00616223117369095;0,00782153294537298;0,0133631720607994;0,00129559618309768;0,00157232704402516;1,76389884687546;0,00489204267611413
"year";1,23072812469811;-2,12145160039966;-0,296083578749299;1,33081907819632;1,84210189489783;0,580644800799479;1,8115374732339;-3,13507523224636;-1,37610449877464;0,537775443532598;0,346476899979364;-0,749197587206815;0,234354033365008;-0,403964717442584;-0,0563799424914132;0,253413253825586;0,35077122255943;0,11056580920596;0,34495117558832;-0,596977927809927;-0,262036458863468;0,102402668556416;0,0659757889240453;-0,142661464238755;0,0856783216016279;0,219967922018461;0,00359355581431117;0,0684929170628881;0,121884409120046;0,0112898286716289;0,102881777827454;0,30689821672919;0,0555975603379101;0,00792174518534468;0,00312925476147523;0,0126644908696654;0,00187124987490477;0,00555998717668702;0,0001083019251634;0,00218799119584504;0,00419213087410689;0,000416513053869062;0,0040541720784184;0,0121423701516498;0,00233943166071718;0,000357280627171328;0,000148305106066084;0,000693426243423365;0,00123539982030548;1,90359154902402;0,00447666988327406
"space";0,777103402355249;-0,789178407862518;-0,160995959486569;0,362974475352479;-2,36444460891301;0,48784254720492;1,17366249837841;-1,12982790581336;-2,07034164098813;0,111027351764617;-0,510511451105597;-1,07522257582856;0,1968624334463;-0,199921376388557;-0,0407848637176075;0,0919517766621711;-0,598981188409228;0,123584417067703;0,297322151434635;-0,286217600180159;-0,524476526900868;0,0281263916503727;-0,129327096319811;-0,27238451425187;0,0654839670727746;0,0583544722251592;0,00203683742423215;0,00976765833194606;0,384954860339453;0,0152776402117797;0,0827867688795638;0,0764106134166665;0,241250154865793;0,000647305887847179;0,0130236881528403;0,0500060331919469;0,000881689810576972;0,000909302928197825;3,78432262604461e-05;0,000192358053329548;0,00816237399056958;0,000347470188816712;0,00201115089637218;0,00186372913946651;0,00625809620792029;1,79977478569443e-05;0,00038051271812997;0,0016879320124021;0,00146001796945193;1,37485987599668;0,00275978389736441
