"V1";"V2";"V3";"V4";"V5";"V6"
" 6";" 22";"27.27";"12.690";"analyze";"3.675541e-04"
" 5";" 17";"29.41";"11.953";"time";"5.455216e-04"
" 6";" 23";"26.09";"11.739";"creation";"6.121953e-04"
" 7";" 30";"23.33";"11.226";"person";"8.067554e-04"
" 3";"  8";"37.50";"10.409";"expression";"1.254008e-03"
" 2";"  4";"50.00";"10.391";"visualize";"1.266581e-03"
" 2";"  4";"50.00";"10.391";"collect";"1.266581e-03"
" 2";"  4";"50.00";"10.391";"mark";"1.266581e-03"
" 2";"  4";"50.00";"10.391";"deeply";"1.266581e-03"
" 5";" 19";"26.32";" 9.875";"development";"1.675545e-03"
" 9";" 48";"18.75";" 9.315";"datum";"2.272834e-03"
" 3";"  9";"33.33";" 8.692";"technical";"3.195918e-03"
" 4";" 15";"26.67";" 8.039";"experience";"4.577726e-03"
" 4";" 15";"26.67";" 8.039";"access";"4.577726e-03"
" 2";"  5";"40.00";" 7.601";"range";"5.832036e-03"
" 2";"  5";"40.00";" 7.601";"gain";"5.832036e-03"
" 9";" 53";"16.98";" 7.354";"create";"6.690533e-03"
" 4";" 16";"25.00";" 7.156";"production";"7.470009e-03"
" 4";" 17";"23.53";" 6.386";"bring";"1.150172e-02"
" 3";" 11";"27.27";" 6.236";"software";"1.251959e-02"
" 3";" 11";"27.27";" 6.236";"participate";"1.251959e-02"
" 6";" 32";"18.75";" 6.049";"activity";"1.391439e-02"
" 8";" 49";"16.33";" 5.849";"knowledge";"1.558733e-02"
" 2";"  6";"33.33";" 5.768";"past";"1.632340e-02"
" 2";"  6";"33.33";" 5.768";"user";"1.632340e-02"
" 2";"  6";"33.33";" 5.768";"word";"1.632340e-02"
" 2";"  6";"33.33";" 5.768";"physical";"1.632340e-02"
" 2";"  6";"33.33";" 5.768";"task";"1.632340e-02"
" 2";"  6";"33.33";" 5.768";"code";"1.632340e-02"
" 3";" 12";"25.00";" 5.334";"electronic";"2.091885e-02"
" 3";" 12";"25.00";" 5.334";"web";"2.091885e-02"
" 3";" 13";"23.08";" 4.582";"provide";"3.231259e-02"
" 2";"  7";"28.57";" 4.480";"force";"3.429516e-02"
" 2";"  7";"28.57";" 4.480";"link";"3.429516e-02"
" 2";"  7";"28.57";" 4.480";"drive";"3.429516e-02"
" 5";" 28";"17.86";" 4.454";"world";"3.482523e-02"
" 3";" 14";"21.43";" 3.948";"publish";"4.691478e-02"
" 7";" 48";"14.58";" 3.673";"mean";"5.528780e-02"
" 2";"  8";"25.00";" 3.534";"point";"6.014052e-02"
" 2";"  8";"25.00";" 3.534";"individual";"6.014052e-02"
" 2";"  8";"25.00";" 3.534";"issue";"6.014052e-02"
" 2";"  8";"25.00";" 3.534";"big";"6.014052e-02"
" 2";"  8";"25.00";" 3.534";"publication";"6.014052e-02"
" 2";"  8";"25.00";" 3.534";"mine";"6.014052e-02"
" 3";" 15";"20.00";" 3.410";"technological";"6.481240e-02"
" 3";" 15";"20.00";" 3.410";"communicate";"6.481240e-02"
" 3";" 15";"20.00";" 3.410";"online";"6.481240e-02"
" 1";"  3";"33.33";" 2.870";"theorize";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"late";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"interconnect";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"function";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"theorise";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"special";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"political";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"management";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"creativity";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"capacity";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"body";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"animal";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"ubiquitous";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"sound";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"reach";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"primarily";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"openness";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"materiality";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"interpretive";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"harness";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"fast";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"experimentation";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"evaluation";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"endeavour";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"distant";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"difference";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"designer";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"derive";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"crossroad";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"conscious";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"argument";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"anthropology";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"afford";"9.021925e-02"
" 2";"  9";"22.22";" 2.815";"methodological";"9.340269e-02"
" 4";" 25";"16.00";" 2.660";"resource";"1.029142e-01"
" 4";" 25";"16.00";" 2.660";"language";"1.029142e-01"
" 6";" 44";"13.64";" 2.505";"scholar";"1.134933e-01"
" 4";" 26";"15.38";" 2.382";"build";"1.227588e-01"
" 4";" 26";"15.38";" 2.382";"relate";"1.227588e-01"
" 2";" 10";"20.00";" 2.255";"life";"1.331510e-01"
" 2";" 10";"20.00";" 2.255";"pattern";"1.331510e-01"
" 2";" 10";"20.00";" 2.255";"produce";"1.331510e-01"
" 2";" 10";"20.00";" 2.255";"archive";"1.331510e-01"
" 2";" 10";"20.00";" 2.255";"audience";"1.331510e-01"
" 2";" 10";"20.00";" 2.255";"add";"1.331510e-01"
" 5";" 36";"13.89";" 2.194";"include";"1.385455e-01"
"16";"157";"10.19";" 2.069";"dh";"1.502733e-01"
"*****";"*";"*";"*";"*";"*"
" 5";" 13";"38.46";"18.160";"allows";"2.031169e-05"
" 2";"  3";"66.67";"15.090";"latter";"1.024954e-04"
"12";" 64";"18.75";"12.760";"me";"3.541651e-04"
" 3";"  7";"42.86";"12.638";"anyone";"3.780155e-04"
" 5";" 17";"29.41";"11.953";"possible";"5.455216e-04"
" 5";" 20";"25.00";" 9.002";"see";"2.696411e-03"
" 3";"  9";"33.33";" 8.692";"able";"3.195918e-03"
" 4";" 15";"26.67";" 8.039";"together";"4.577726e-03"
"22";"180";"12.22";" 7.790";"for";"5.254578e-03"
" 2";"  5";"40.00";" 7.601";"especially";"5.832036e-03"
" 3";" 11";"27.27";" 6.236";"under";"1.251959e-02"
" 2";"  6";"33.33";" 5.768";"were";"1.632340e-02"
" 2";"  6";"33.33";" 5.768";"else";"1.632340e-02"
" 5";" 26";"19.23";" 5.294";"different";"2.139523e-02"
"44";"502";" 8.76";" 4.686";"and";"3.040447e-02"
" 6";" 36";"16.67";" 4.538";"between";"3.314441e-02"
"13";"105";"12.38";" 4.188";"an";"4.070597e-02"
" 2";"  8";"25.00";" 3.534";"cannot";"6.014052e-02"
"15";"132";"11.36";" 3.452";"or";"6.315694e-02"
" 3";" 15";"20.00";" 3.410";"while";"6.481240e-02"
" 3";" 15";"20.00";" 3.410";"am";"6.481240e-02"
"23";"227";"10.13";" 3.335";"that";"6.783806e-02"
" 1";"  3";"33.33";" 2.870";"via";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"toward";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"ones";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"look";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"everything";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"entirely";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"already";"9.021925e-02"
" 1";"  3";"33.33";" 2.870";"almost";"9.021925e-02"
" 2";"  9";"22.22";" 2.815";"available";"9.340269e-02"
" 2";"  9";"22.22";" 2.815";"two";"9.340269e-02"
" 3";" 17";"17.65";" 2.550";"etc";"1.103100e-01"
" 3";" 17";"17.65";" 2.550";"allow";"1.103100e-01"
" 9";" 74";"12.16";" 2.545";"make";"1.106203e-01"
" 2";" 10";"20.00";" 2.255";"was";"1.331510e-01"
" 3";" 18";"16.67";" 2.204";"very";"1.376155e-01"
" 3";" 18";"16.67";" 2.204";"most";"1.376155e-01"
"*";"*";"*";"*";"*";"*"
"4";"19";"21.05";"5.112";"*year_2009-01-01";"0.02375433"
"**";"classe";"3";"**";"";""
"****";"54";"649";"8.32";"****";""
"14";"15";" 93.33";"145.477";"philosophy";"1.689165e-33"
"19";"29";" 65.52";"130.188";"literature";"3.726695e-30"
"19";"38";" 50.00";" 91.920";"history";"9.024375e-22"
"11";"16";" 68.75";" 78.530";"order";"7.877708e-19"
"14";"25";" 56.00";" 77.489";"language";"1.334367e-18"
" 9";"14";" 64.29";" 58.751";"mind";"1.789566e-14"
"15";"35";" 42.86";" 57.847";"art";"2.832687e-14"
"17";"47";" 36.17";" 51.519";"text";"7.091197e-13"
" 5";" 6";" 83.33";" 44.672";"music";"2.329717e-11"
"17";"54";" 31.48";" 41.420";"human";"1.227692e-10"
" 5";" 7";" 71.43";" 36.945";"system";"1.215056e-09"
" 5";" 7";" 71.43";" 36.945";"full";"1.215056e-09"
" 4";" 5";" 80.00";" 33.939";"sociology";"5.687076e-09"
" 3";" 3";"100.00";" 33.209";"observe";"8.276383e-09"
" 3";" 3";"100.00";" 33.209";"belief";"8.276383e-09"
" 5";" 8";" 62.50";" 31.169";"limit";"2.364907e-08"
"10";"29";" 34.48";" 27.238";"subject";"1.798580e-07"
" 5";" 9";" 55.56";" 26.694";"power";"2.383512e-07"
" 6";"13";" 46.15";" 24.892";"provide";"6.063446e-07"
" 3";" 4";" 75.00";" 23.459";"basic";"1.276083e-06"
" 3";" 4";" 75.00";" 23.459";"center";"1.276083e-06"
" 5";"11";" 45.45";" 20.227";"record";"6.876098e-06"
" 7";"20";" 35.00";" 19.256";"area";"1.143312e-05"
" 4";" 8";" 50.00";" 18.446";"pursuit";"1.747941e-05"
" 4";" 8";" 50.00";" 18.446";"traditionally";"1.747941e-05"
" 3";" 5";" 60.00";" 17.642";"encode";"2.666549e-05"
" 4";" 9";" 44.44";" 15.613";"variety";"7.773315e-05"
" 9";"35";" 25.71";" 14.673";"cultural";"1.278816e-04"
"11";"49";" 22.45";" 13.869";"understand";"1.959572e-04"
" 2";" 3";" 66.67";" 13.450";"storage";"2.449472e-04"
" 2";" 3";" 66.67";" 13.450";"foreground";"2.449472e-04"
" 2";" 3";" 66.67";" 13.450";"capacity";"2.449472e-04"
" 2";" 3";" 66.67";" 13.450";"fine";"2.449472e-04"
" 2";" 3";" 66.67";" 13.450";"branch";"2.449472e-04"
" 4";"10";" 40.00";" 13.362";"english";"2.567412e-04"
" 3";" 7";" 42.86";" 11.065";"artifact";"8.797818e-04"
" 3";" 7";" 42.86";" 11.065";"extend";"8.797818e-04"
" 3";" 7";" 42.86";" 11.065";"ability";"8.797818e-04"
"14";"80";" 17.50";" 10.080";"traditional";"1.499265e-03"
"13";"72";" 18.06";" 10.061";"computer";"1.514098e-03"
" 4";"12";" 33.33";" 10.027";"nature";"1.542231e-03"
" 4";"12";" 33.33";" 10.027";"electronic";"1.542231e-03"
" 2";" 4";" 50.00";"  9.166";"transfer";"2.465843e-03"
" 2";" 4";" 50.00";"  9.166";"thinker";"2.465843e-03"
" 2";" 4";" 50.00";"  9.166";"library";"2.465843e-03"
" 2";" 4";" 50.00";"  9.166";"consume";"2.465843e-03"
" 6";"24";" 25.00";"  9.089";"process";"2.571370e-03"
" 3";" 8";" 37.50";"  9.041";"machine";"2.640070e-03"
" 3";" 8";" 37.50";"  9.041";"important";"2.640070e-03"
" 3";" 8";" 37.50";"  9.041";"mine";"2.640070e-03"
" 7";"31";" 22.58";"  8.679";"form";"3.219851e-03"
" 6";"26";" 23.08";"  7.732";"interdisciplinary";"5.426163e-03"
" 4";"14";" 28.57";"  7.693";"modern";"5.545057e-03"
" 5";"20";" 25.00";"  7.526";"challenge";"6.081191e-03"
" 3";" 9";" 33.33";"  7.485";"level";"6.220309e-03"
" 3";" 9";" 33.33";"  7.485";"insight";"6.220309e-03"
" 4";"15";" 26.67";"  6.775";"emerge";"9.243778e-03"
" 4";"15";" 26.67";"  6.775";"technological";"9.243778e-03"
" 2";" 5";" 40.00";"  6.629";"great";"1.003176e-02"
" 2";" 5";" 40.00";"  6.629";"matter";"1.003176e-02"
" 2";" 5";" 40.00";"  6.629";"scale";"1.003176e-02"
" 2";" 5";" 40.00";"  6.629";"right";"1.003176e-02"
" 2";" 5";" 40.00";"  6.629";"distinguish";"1.003176e-02"
" 2";" 5";" 40.00";"  6.629";"leave";"1.003176e-02"
" 2";" 5";" 40.00";"  6.629";"extension";"1.003176e-02"
" 2";" 5";" 40.00";"  6.629";"discourse";"1.003176e-02"
" 2";" 5";" 40.00";"  6.629";"accessible";"1.003176e-02"
" 3";"10";" 30.00";"  6.258";"pattern";"1.236480e-02"
" 5";"22";" 22.73";"  6.196";"support";"1.280384e-02"
" 6";"29";" 20.69";"  6.088";"scholarly";"1.360646e-02"
" 6";"30";" 20.00";"  5.625";"person";"1.770862e-02"
" 3";"11";" 27.27";"  5.269";"enhance";"2.171030e-02"
" 3";"11";" 27.27";"  5.269";"participate";"2.171030e-02"
" 3";"11";" 27.27";"  5.269";"relationship";"2.171030e-02"
" 3";"11";" 27.27";"  5.269";"practitioner";"2.171030e-02"
" 7";"39";" 17.95";"  5.043";"culture";"2.473200e-02"
" 2";" 6";" 33.33";"  4.967";"today";"2.583619e-02"
" 2";" 6";" 33.33";"  4.967";"task";"2.583619e-02"
" 2";" 6";" 33.33";"  4.967";"group";"2.583619e-02"
" 2";" 6";" 33.33";"  4.967";"m";"2.583619e-02"
" 2";" 6";" 33.33";"  4.967";"interactive";"2.583619e-02"
" 2";" 6";" 33.33";"  4.967";"critically";"2.583619e-02"
" 2";" 6";" 33.33";"  4.967";"advantage";"2.583619e-02"
" 3";"12";" 25.00";"  4.459";"wide";"3.471904e-02"
" 3";"12";" 25.00";"  4.459";"topic";"3.471904e-02"
" 3";"12";" 25.00";"  4.459";"condition";"3.471904e-02"
" 6";"33";" 18.18";"  4.432";"apply";"3.526538e-02"
" 2";" 7";" 28.57";"  3.804";"type";"5.112066e-02"
" 2";" 7";" 28.57";"  3.804";"ultimately";"5.112066e-02"
" 2";" 7";" 28.57";"  3.804";"institution";"5.112066e-02"
" 2";" 7";" 28.57";"  3.804";"feel";"5.112066e-02"
" 6";"36";" 16.67";"  3.480";"computational";"6.209640e-02"
"10";"71";" 14.08";"  3.472";"medium";"6.240850e-02"
" 8";"53";" 15.09";"  3.472";"humanist";"6.243271e-02"
" 3";"14";" 21.43";"  3.223";"view";"7.261195e-02"
" 2";" 8";" 25.00";"  2.954";"increasingly";"8.566123e-02"
" 2";" 8";" 25.00";"  2.954";"current";"8.566123e-02"
" 2";" 8";" 25.00";"  2.954";"give";"8.566123e-02"
" 2";" 8";" 25.00";"  2.954";"prefer";"8.566123e-02"
" 3";"15";" 20.00";"  2.746";"experience";"9.750815e-02"
" 3";"15";" 20.00";"  2.746";"perspective";"9.750815e-02"
" 7";"48";" 14.58";"  2.665";"mean";"1.025637e-01"
" 7";"49";" 14.29";"  2.472";"knowledge";"1.158598e-01"
" 1";" 3";" 33.33";"  2.472";"uncover";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"outcome";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"gather";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"classroom";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"back";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"rich";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"personal";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"impossible";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"format";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"creativity";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"claim";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"animal";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"xml";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"trend";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"transmission";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"talk";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"stand";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"sound";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"require";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"remix";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"procedure";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"potentially";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"position";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"note";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"manner";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"linguistics";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"hope";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"harness";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"gis";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"german";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"fundamentally";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"formal";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"familiar";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"fair";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"experimentation";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"evidence";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"era";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"endeavour";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"efficiency";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"distribute";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"differently";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"cut";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"brain";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"anthropology";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"algorithm";"1.158947e-01"
" 1";" 3";" 33.33";"  2.472";"achieve";"1.158947e-01"
" 3";"16";" 18.75";"  2.339";"impact";"1.261544e-01"
" 2";" 9";" 22.22";"  2.312";"contribute";"1.283631e-01"
" 2";" 9";" 22.22";"  2.312";"put";"1.283631e-01"
" 5";"33";" 15.15";"  2.127";"community";"1.447420e-01"
"*****";"*";"*";"*";"*";"*"
"10";" 28";"35.71";"28.787";"such";"8.079790e-08"
" 6";" 14";"42.86";"22.374";"example";"2.244247e-06"
"14";" 58";"24.14";"20.890";"we";"4.864553e-06"
"10";" 35";"28.57";"19.889";"those";"8.207066e-06"
" 5";" 12";"41.67";"17.822";"consider";"2.425584e-05"
" 6";" 18";"33.33";"15.184";"could";"9.751484e-05"
" 3";"  6";"50.00";"13.791";"before";"2.042676e-04"
" 3";"  6";"50.00";"13.791";"always";"2.042676e-04"
" 9";" 37";"24.32";"13.174";"other";"2.838421e-04"
"26";"180";"14.44";"12.246";"for";"4.663113e-04"
" 3";"  7";"42.86";"11.065";"useful";"8.797818e-04"
" 5";" 17";"29.41";"10.180";"etc";"1.419488e-03"
"18";"114";"15.79";"10.113";"are";"1.471953e-03"
" 2";"  4";"50.00";" 9.166";"seem";"2.465843e-03"
"15";" 92";"16.30";" 8.957";"be";"2.763501e-03"
" 6";" 25";"24.00";" 8.380";"than";"3.793742e-03"
" 7";" 32";"21.88";" 8.107";"who";"4.409671e-03"
" 6";" 26";"23.08";" 7.732";"different";"5.426163e-03"
" 4";" 14";"28.57";" 7.693";"own";"5.545057e-03"
" 3";"  9";"33.33";" 7.485";"say";"6.220309e-03"
" 3";"  9";"33.33";" 7.485";"able";"6.220309e-03"
" 6";" 27";"22.22";" 7.137";"so";"7.549644e-03"
" 4";" 15";"26.67";" 6.775";"1";"9.243778e-03"
" 2";"  5";"40.00";" 6.629";"anything";"1.003176e-02"
" 2";"  5";"40.00";" 6.629";"merely";"1.003176e-02"
" 2";"  5";"40.00";" 6.629";"gives";"1.003176e-02"
" 2";"  5";"40.00";" 6.629";"doesn_t";"1.003176e-02"
" 3";" 10";"30.00";" 6.258";"without";"1.236480e-02"
"14";" 94";"14.89";" 6.226";"not";"1.258952e-02"
" 5";" 22";"22.73";" 6.196";"being";"1.280384e-02"
" 5";" 22";"22.73";" 6.196";"like";"1.280384e-02"
" 8";" 44";"18.18";" 6.017";"how";"1.416746e-02"
