"V1";"V2";"V3";"V4";"V5";"V6"
"11";" 16";" 68.75";" 4.427";"life";"3.536906e-02"
"60";"116";" 51.72";" 4.284";"way";"3.847252e-02"
" 8";" 11";" 72.73";" 4.028";"digitally";"4.474249e-02"
" 5";"  6";" 83.33";" 4.017";"contemporary";"4.505427e-02"
" 5";"  6";" 83.33";" 4.017";"matter";"4.505427e-02"
" 5";"  6";" 83.33";" 4.017";"video";"4.505427e-02"
" 5";"  6";" 83.33";" 4.017";"quantitative";"4.505427e-02"
" 5";"  6";" 83.33";" 4.017";"lot";"4.505427e-02"
" 5";"  6";" 83.33";" 4.017";"interactive";"4.505427e-02"
" 5";"  6";" 83.33";" 4.017";"critically";"4.505427e-02"
" 5";"  6";" 83.33";" 4.017";"bite";"4.505427e-02"
" 3";"  3";"100.00";" 3.994";"rich";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"political";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"personal";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"folk";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"fiction";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"capacity";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"body";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"animal";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"xml";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"ubiquitous";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"transmission";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"terras";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"tackle";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"sustainability";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"sphere";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"rubric";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"recent";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"reader";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"pretty";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"position";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"personally";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"observe";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"numerous";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"matthew";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"local";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"linguistics";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"journal";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"interpretive";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"gold";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"gis";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"fine";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"fair";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"fact";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"experimentation";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"endeavour";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"differently";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"designer";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"cut";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"conservative";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"branch";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"belief";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"argument";"4.565846e-02"
" 3";"  3";"100.00";" 3.994";"anthropology";"4.565846e-02"
"14";" 22";" 63.64";" 3.943";"analyze";"4.706171e-02"
"16";" 26";" 61.54";" 3.782";"set";"5.179793e-02"
" 9";" 13";" 69.23";" 3.717";"expand";"5.385505e-02"
"10";" 15";" 66.67";" 3.501";"technological";"6.131645e-02"
"69";"138";" 50.00";" 3.403";"study";"6.506452e-02"
" 6";"  8";" 75.00";" 3.381";"limit";"6.596577e-02"
" 6";"  8";" 75.00";" 3.381";"traditionally";"6.596577e-02"
" 6";"  8";" 75.00";" 3.381";"prefer";"6.596577e-02"
"12";" 19";" 63.16";" 3.236";"production";"7.204405e-02"
" 7";" 10";" 70.00";" 3.017";"produce";"8.239790e-02"
" 7";" 10";" 70.00";" 3.017";"machine";"8.239790e-02"
" 7";" 10";" 70.00";" 3.017";"long";"8.239790e-02"
" 7";" 10";" 70.00";" 3.017";"exist";"8.239790e-02"
" 7";" 10";" 70.00";" 3.017";"contribute";"8.239790e-02"
"18";" 31";" 58.06";" 3.000";"form";"8.328894e-02"
" 4";"  5";" 80.00";" 2.813";"praxis";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"scale";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"live";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"epistemological";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"visualize";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"refer";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"previously";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"organize";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"librarian";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"leave";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"huge";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"determine";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"database";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"connection";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"common";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"commit";"9.350282e-02"
" 4";"  5";" 80.00";" 2.813";"accessible";"9.350282e-02"
" 8";" 12";" 66.67";" 2.790";"level";"9.488333e-02"
" 8";" 12";" 66.67";" 2.790";"variety";"9.488333e-02"
" 8";" 12";" 66.67";" 2.790";"archive";"9.488333e-02"
"28";" 52";" 53.85";" 2.689";"knowledge";"1.010240e-01"
" 9";" 14";" 64.29";" 2.640";"nature";"1.042020e-01"
" 9";" 14";" 64.29";" 2.640";"describe";"1.042020e-01"
"10";" 16";" 62.50";" 2.539";"design";"1.110398e-01"
"11";" 18";" 61.11";" 2.471";"experience";"1.159398e-01"
" 5";"  7";" 71.43";" 2.332";"print";"1.267753e-01"
" 5";"  7";" 71.43";" 2.332";"meet";"1.267753e-01"
" 5";"  7";" 71.43";" 2.332";"system";"1.267753e-01"
" 5";"  7";" 71.43";" 2.332";"structure";"1.267753e-01"
" 5";"  7";" 71.43";" 2.332";"platform";"1.267753e-01"
" 5";"  7";" 71.43";" 2.332";"ultimately";"1.267753e-01"
" 5";"  7";" 71.43";" 2.332";"turn";"1.267753e-01"
" 5";"  7";" 71.43";" 2.332";"reflection";"1.267753e-01"
" 5";"  7";" 71.43";" 2.332";"link";"1.267753e-01"
" 6";"  9";" 66.67";" 2.083";"cover";"1.488998e-01"
" 6";"  9";" 66.67";" 2.083";"model";"1.488998e-01"
" 6";"  9";" 66.67";" 2.083";"insight";"1.488998e-01"
" 6";"  9";" 66.67";" 2.083";"act";"1.488998e-01"
"*****";"*";"*";"*";"*";"*"
" 98";"152";" 64.47";"36.076";"i";"1.897228e-09"
"124";"205";" 60.49";"35.502";"as";"2.548477e-09"
" 50";" 64";" 78.12";"35.304";"we";"2.821073e-09"
"182";"332";" 54.82";"34.552";"a";"4.149747e-09"
"138";"240";" 57.50";"30.599";"that";"3.172212e-08"
" 88";"141";" 62.41";"26.842";"it";"2.208258e-07"
" 18";" 19";" 94.74";"21.307";"out";"3.913679e-06"
" 38";" 52";" 73.08";"20.664";"what";"5.474583e-06"
" 30";" 39";" 76.92";"19.346";"other";"1.090735e-05"
" 61";" 96";" 63.54";"19.023";"be";"1.291190e-05"
" 16";" 17";" 94.12";"18.558";"know";"1.647695e-05"
" 68";"112";" 60.71";"16.931";"an";"3.877206e-05"
" 37";" 53";" 69.81";"16.761";"have";"4.238779e-05"
"107";"194";" 55.15";"15.905";"for";"6.660016e-05"
" 49";" 78";" 62.82";"13.996";"from";"1.831559e-04"
" 21";" 27";" 77.78";"13.838";"has";"1.992935e-04"
" 42";" 65";" 64.62";"13.602";"this";"2.259600e-04"
" 16";" 19";" 84.21";"13.520";"etc";"2.360952e-04"
" 17";" 21";" 80.95";"12.709";"see";"3.638752e-04"
" 17";" 21";" 80.95";"12.709";"something";"3.638752e-04"
" 42";" 66";" 63.64";"12.608";"more";"3.841878e-04"
"161";"320";" 50.31";"12.388";"is";"4.320951e-04"
" 21";" 28";" 75.00";"12.167";"different";"4.864204e-04"
" 25";" 35";" 71.43";"12.124";"just";"4.977487e-04"
" 13";" 15";" 86.67";"11.917";"g";"5.563372e-04"
" 40";" 63";" 63.49";"11.814";"my";"5.879138e-04"
" 11";" 12";" 91.67";"11.792";"consider";"5.948493e-04"
" 19";" 25";" 76.00";"11.504";"when";"6.944597e-04"
" 34";" 52";" 65.38";"11.447";"do";"7.159421e-04"
" 14";" 17";" 82.35";"11.000";"even";"9.111533e-04"
" 39";" 62";" 62.90";"10.952";"at";"9.351808e-04"
" 68";"120";" 56.67";"10.940";"are";"9.410100e-04"
" 17";" 22";" 77.27";"10.873";"e";"9.755736e-04"
" 17";" 22";" 77.27";"10.873";"s";"9.755736e-04"
" 17";" 22";" 77.27";"10.873";"many";"9.755736e-04"
" 25";" 36";" 69.44";"10.806";"who";"1.011532e-03"
"  8";"  8";"100.00";"10.724";"myself";"1.057364e-03"
" 12";" 14";" 85.71";"10.628";"example";"1.114076e-03"
" 18";" 24";" 75.00";"10.370";"being";"1.280657e-03"
" 22";" 31";" 70.97";"10.334";"such";"1.305892e-03"
" 76";"138";" 55.07";"10.115";"or";"1.471029e-03"
" 56";" 97";" 57.73";" 9.905";"not";"1.648723e-03"
" 49";" 83";" 59.04";" 9.826";"but";"1.720982e-03"
"216";"456";" 47.37";" 9.383";"to";"2.190575e-03"
"  7";"  7";"100.00";" 9.371";"over";"2.204582e-03"
" 11";" 13";" 84.62";" 9.354";"best";"2.224484e-03"
" 27";" 41";" 65.85";" 9.259";"their";"2.343650e-03"
"  9";" 10";" 90.00";" 9.140";"able";"2.500865e-03"
" 43";" 72";" 59.72";" 9.114";"can";"2.536253e-03"
" 14";" 18";" 77.78";" 9.109";"there";"2.543050e-03"
" 44";" 74";" 59.46";" 9.103";"about";"2.552003e-03"
" 18";" 25";" 72.00";" 8.885";"than";"2.875718e-03"
" 15";" 20";" 75.00";" 8.593";"still";"3.373673e-03"
" 12";" 15";" 80.00";" 8.556";"should";"3.443404e-03"
" 12";" 15";" 80.00";" 8.556";"am";"3.443404e-03"
" 12";" 15";" 80.00";" 8.556";"become";"3.443404e-03"
" 38";" 63";" 60.32";" 8.438";"our";"3.674515e-03"
" 62";"112";" 55.36";" 8.241";"on";"4.094380e-03"
" 16";" 22";" 72.73";" 8.181";"like";"4.233294e-03"
" 10";" 12";" 83.33";" 8.100";"might";"4.426819e-03"
"  6";"  6";"100.00";" 8.021";"i_ll";"4.623356e-03"
"  6";"  6";"100.00";" 8.021";"get";"4.623356e-03"
"  6";"  6";"100.00";" 8.021";"does";"4.623356e-03"
" 13";" 17";" 76.47";" 7.958";"you";"4.788272e-03"
" 36";" 60";" 60.00";" 7.710";"also";"5.491610e-03"
" 42";" 72";" 58.33";" 7.664";"me";"5.634295e-03"
" 18";" 26";" 69.23";" 7.571";"if";"5.932516e-03"
" 19";" 28";" 67.86";" 7.342";"so";"6.734586e-03"
" 87";"168";" 51.79";" 6.869";"with";"8.768815e-03"
" 12";" 16";" 75.00";" 6.837";"because";"8.931148e-03"
"  5";"  5";"100.00";" 6.675";"although";"9.776595e-03"
" 25";" 40";" 62.50";" 6.568";"those";"1.038505e-02"
" 13";" 18";" 72.22";" 6.432";"could";"1.120852e-02"
" 19";" 29";" 65.52";" 6.250";"it_s";"1.242267e-02"
" 14";" 20";" 70.00";" 6.118";"i_m";"1.337889e-02"
" 14";" 20";" 70.00";" 6.118";"don_t";"1.337889e-02"
" 11";" 15";" 73.33";" 5.751";"allows";"1.647786e-02"
" 11";" 15";" 73.33";" 5.751";"together";"1.647786e-02"
"  8";" 10";" 80.00";" 5.665";"was";"1.730850e-02"
"  8";" 10";" 80.00";" 5.665";"done";"1.730850e-02"
"  8";" 10";" 80.00";" 5.665";"why";"1.730850e-02"
"  8";" 10";" 80.00";" 5.665";"around";"1.730850e-02"
"  8";" 10";" 80.00";" 5.665";"across";"1.730850e-02"
" 32";" 55";" 58.18";" 5.596";"which";"1.800502e-02"
" 17";" 26";" 65.38";" 5.514";"used";"1.886698e-02"
" 12";" 17";" 70.59";" 5.407";"now";"2.005744e-02"
"  4";"  4";"100.00";" 5.333";"sometimes";"2.092750e-02"
"  4";"  4";"100.00";" 5.333";"seem";"2.092750e-02"
"  4";"  4";"100.00";" 5.333";"going";"2.092750e-02"
"  4";"  4";"100.00";" 5.333";"currently";"2.092750e-02"
" 19";" 30";" 63.33";" 5.280";"would";"2.157674e-02"
"  6";"  7";" 85.71";" 5.263";"each";"2.178665e-02"
"  6";"  7";" 85.71";" 5.263";"useful";"2.178665e-02"
"  6";"  7";" 85.71";" 5.263";"no";"2.178665e-02"
"  6";"  7";" 85.71";" 5.263";"last";"2.178665e-02"
" 13";" 19";" 68.42";" 5.145";"will";"2.330775e-02"
" 23";" 38";" 60.53";" 5.026";"one";"2.496824e-02"
" 14";" 21";" 66.67";" 4.943";"some";"2.619391e-02"
" 29";" 50";" 58.00";" 4.930";"how";"2.639956e-02"
" 29";" 50";" 58.00";" 4.930";"all";"2.639956e-02"
" 15";" 23";" 65.22";" 4.785";"doing";"2.871253e-02"
" 44";" 81";" 54.32";" 4.766";"make";"2.902635e-02"
" 50";" 94";" 53.19";" 4.574";"by";"3.246279e-02"
"  7";"  9";" 77.78";" 4.498";"least";"3.393023e-02"
"  7";"  9";" 77.78";" 4.498";"happens";"3.393023e-02"
" 11";" 16";" 68.75";" 4.427";"while";"3.536906e-02"
" 20";" 33";" 60.61";" 4.373";"well";"3.650873e-02"
" 12";" 18";" 66.67";" 4.219";"much";"3.996718e-02"
"  8";" 11";" 72.73";" 4.028";"really";"4.474249e-02"
"  5";"  6";" 83.33";" 4.017";"were";"4.505427e-02"
"  5";"  6";" 83.33";" 4.017";"else";"4.505427e-02"
"  5";"  6";" 83.33";" 4.017";"always";"4.505427e-02"
"  5";"  6";" 83.33";" 4.017";"having";"4.505427e-02"
"  3";"  3";"100.00";" 3.994";"plus";"4.565846e-02"
"  3";"  3";"100.00";" 3.994";"look";"4.565846e-02"
"  3";"  3";"100.00";" 3.994";"isn_t";"4.565846e-02"
"  3";"  3";"100.00";" 3.994";"entirely";"4.565846e-02"
"  3";"  3";"100.00";" 3.994";"certain";"4.565846e-02"
"  3";"  3";"100.00";" 3.994";"already";"4.565846e-02"
"  3";"  3";"100.00";" 3.994";"almost";"4.565846e-02"
"  9";" 13";" 69.23";" 3.717";"same";"5.385505e-02"
"  9";" 13";" 69.23";" 3.717";"under";"5.385505e-02"
" 19";" 32";" 59.38";" 3.663";"they";"5.562154e-02"
" 24";" 42";" 57.14";" 3.639";"between";"5.644454e-02"
" 22";" 38";" 57.89";" 3.631";"its";"5.672761e-02"
" 10";" 15";" 66.67";" 3.501";"said";"6.131645e-02"
" 10";" 15";" 66.67";" 3.501";"better";"6.131645e-02"
"  6";"  8";" 75.00";" 3.381";"cannot";"6.596577e-02"
"  6";"  8";" 75.00";" 3.381";"want";"6.596577e-02"
"  6";"  8";" 75.00";" 3.381";"anyone";"6.596577e-02"
" 11";" 17";" 64.71";" 3.347";"own";"6.730973e-02"
" 12";" 19";" 63.16";" 3.236";"most";"7.204405e-02"
"146";"312";" 46.79";" 3.197";"in";"7.377934e-02"
" 20";" 35";" 57.14";" 3.002";"us";"8.315746e-02"
"  4";"  5";" 80.00";" 2.813";"especially";"9.350282e-02"
"  4";"  5";" 80.00";" 2.813";"perhaps";"9.350282e-02"
"  4";"  5";" 80.00";" 2.813";"once";"9.350282e-02"
"  4";"  5";" 80.00";" 2.813";"gives";"9.350282e-02"
"  4";"  5";" 80.00";" 2.813";"given";"9.350282e-02"
"  9";" 14";" 64.29";" 2.640";"been";"1.042020e-01"
