"";"X";"V1"
"656";656;3
"657";657;0
"658";658;2
"659";659;3
"660";660;3
"661";661;1
"662";662;1
"663";663;3
"664";664;1
"665";665;1
"666";666;3
"667";667;1
"668";668;1
"669";669;1
"670";670;1
"671";671;0
"672";672;2
"673";673;1
"674";674;3
"675";675;1
"676";676;1
"677";677;3
"678";678;2
"679";679;1
"680";680;1
"681";681;3
"682";682;1
"683";683;3
"684";684;3
"685";685;0
"686";686;0
"687";687;3
"688";688;2
"689";689;1
"690";690;1
"691";691;2
"692";692;1
"693";693;2
"694";694;3
"695";695;3
"696";696;1
"697";697;3
"698";698;3
"699";699;1
"700";700;1
"701";701;3
"702";702;1
"703";703;3
"704";704;1
"705";705;3
"706";706;1
"707";707;1
"708";708;1
"709";709;1
"710";710;3
"711";711;2
"712";712;1
"713";713;0
"714";714;0
"715";715;1
"716";716;3
"717";717;1
"718";718;1
"719";719;1
"720";720;2
"721";721;1
"722";722;1
"723";723;1
"724";724;3
"725";725;0
"726";726;1
"727";727;0
"728";728;1
"729";729;2
"730";730;1
"731";731;2
"732";732;3
"733";733;3
"734";734;3
"735";735;1
"736";736;3
"737";737;2
"738";738;1
"739";739;2
"740";740;1
"741";741;2
"742";742;3
"743";743;2
"744";744;1
"745";745;2
"746";746;3
"747";747;3
"748";748;1
"749";749;1
"750";750;2
"751";751;3
"752";752;1
"753";753;3
"754";754;1
"755";755;3
"756";756;0
"757";757;0
"758";758;1
"759";759;2
"760";760;3
"761";761;1
"762";762;2
"763";763;2
"764";764;1
"765";765;0
"766";766;1
"767";767;3
"768";768;1
"769";769;1
"770";770;1
"771";771;3
"772";772;3
"773";773;1
"774";774;3
"775";775;1
"776";776;3
"777";777;1
"778";778;1
"779";779;1
"780";780;3
"781";781;3
"782";782;3
"783";783;1
"784";784;3
"785";785;0
"786";786;3
"787";787;3
"788";788;2
"789";789;3
"790";790;1
"791";791;3
