"V1";"V2";"V3";"V4";"V5";"V6"
" 0";"  5";" 0.00";" -4.216";"previously";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"organize";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"norm";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"literacy";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"leave";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"innovation";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"gain";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"encode";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"discourse";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"depend";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"deep";"4.004017e-02"
" 0";"  5";" 0.00";" -4.216";"common";"4.004017e-02"
" 5";" 21";"23.81";" -4.130";"public";"4.213088e-02"
" 2";" 12";"16.67";" -4.111";"simply";"4.260615e-02"
" 2";" 12";"16.67";" -4.111";"broad";"4.260615e-02"
" 7";" 26";"26.92";" -3.782";"concern";"5.181735e-02"
" 1";"  8";"12.50";" -3.568";"issue";"5.891123e-02"
" 1";"  8";"12.50";" -3.568";"purpose";"5.891123e-02"
" 1";"  8";"12.50";" -3.568";"give";"5.891123e-02"
" 1";"  8";"12.50";" -3.568";"traditionally";"5.891123e-02"
" 1";"  8";"12.50";" -3.568";"simple";"5.891123e-02"
" 1";"  8";"12.50";" -3.568";"physical";"5.891123e-02"
" 1";"  8";"12.50";" -3.568";"implication";"5.891123e-02"
" 1";"  8";"12.50";" -3.568";"historical";"5.891123e-02"
" 1";"  8";"12.50";" -3.568";"full";"5.891123e-02"
" 5";" 20";"25.00";" -3.510";"challenge";"6.100239e-02"
" 4";" 17";"23.53";" -3.411";"idea";"6.477223e-02"
" 2";" 11";"18.18";" -3.379";"context";"6.602882e-02"
" 2";" 11";"18.18";" -3.379";"technical";"6.602882e-02"
" 2";" 11";"18.18";" -3.379";"relationship";"6.602882e-02"
" 2";" 11";"18.18";" -3.379";"important";"6.602882e-02"
" 0";"  4";" 0.00";" -3.368";"moment";"6.646105e-02"
" 0";"  4";" 0.00";" -3.368";"university";"6.646105e-02"
" 0";"  4";" 0.00";" -3.368";"edition";"6.646105e-02"
" 0";"  4";" 0.00";" -3.368";"department";"6.646105e-02"
" 0";"  4";" 0.00";" -3.368";"begin";"6.646105e-02"
" 0";"  4";" 0.00";" -3.368";"vague";"6.646105e-02"
" 0";"  4";" 0.00";" -3.368";"hard";"6.646105e-02"
" 0";"  4";" 0.00";" -3.368";"collect";"6.646105e-02"
