"";"X";"V1"
"286";286;0
"287";287;7
"288";288;5
"289";289;7
"290";290;5
"291";291;7
"292";292;5
"293";293;0
"294";294;5
"295";295;3
"296";296;3
"297";297;1
"298";298;3
"299";299;5
"300";300;0
"301";301;5
"302";302;7
"303";303;2
"304";304;0
"305";305;3
"306";306;0
"307";307;0
"308";308;1
"309";309;3
"310";310;5
"311";311;0
"312";312;7
"313";313;5
"314";314;1
"315";315;6
"316";316;5
"317";317;7
"318";318;2
"319";319;0
"320";320;4
"321";321;2
"322";322;7
"323";323;6
"324";324;2
"325";325;7
"326";326;5
"327";327;1
"328";328;0
"329";329;5
"330";330;5
"331";331;0
"332";332;6
"333";333;6
"334";334;7
"335";335;3
"336";336;0
"337";337;7
"338";338;0
"339";339;3
"340";340;5
"341";341;6
"342";342;0
"343";343;1
"344";344;5
"345";345;5
"346";346;2
"347";347;2
"348";348;1
"349";349;4
"350";350;7
"351";351;7
"352";352;0
"353";353;7
"354";354;0
"355";355;7
"356";356;2
"357";357;3
"358";358;7
"359";359;0
"360";360;2
"361";361;3
"362";362;0
"363";363;7
"364";364;5
"365";365;1
"366";366;0
"367";367;3
"368";368;7
"369";369;7
"370";370;4
"371";371;5
"372";372;0
"373";373;5
"374";374;2
"375";375;1
"376";376;0
"377";377;2
"378";378;3
"379";379;6
"380";380;1
"381";381;2
"382";382;7
"383";383;3
"384";384;3
"385";385;3
"386";386;7
"387";387;6
"388";388;7
"389";389;1
"390";390;0
"391";391;5
"392";392;7
"393";393;5
"394";394;3
"395";395;4
"396";396;6
"397";397;2
"398";398;7
"399";399;3
"400";400;5
"401";401;0
"402";402;6
"403";403;4
"404";404;5
"405";405;4
"406";406;5
"407";407;2
"408";408;5
"409";409;5
"410";410;5
"411";411;2
"412";412;2
"413";413;3
"414";414;6
"415";415;1
"416";416;1
"417";417;2
"418";418;4
"419";419;7
"420";420;7
"421";421;2
"422";422;5
"423";423;5
"424";424;2
"425";425;2
"426";426;2
"427";427;0
"428";428;0
"429";429;2
"430";430;0
"431";431;7
"432";432;0
"433";433;3
"434";434;0
"435";435;3
"436";436;2
"437";437;7
"438";438;5
"439";439;6
"440";440;4
"441";441;1
"442";442;4
"443";443;2
"444";444;6
"445";445;4
"446";446;0
"447";447;7
"448";448;7
"449";449;4
"450";450;0
"451";451;2
"452";452;4
"453";453;7
"454";454;0
"455";455;1
"456";456;6
"457";457;0
"458";458;4
"459";459;6
"460";460;3
"461";461;6
"462";462;0
"463";463;2
"464";464;6
"465";465;3
"466";466;0
"467";467;3
"468";468;7
"469";469;2
"470";470;7
"471";471;0
"472";472;6
"473";473;0
"474";474;3
"475";475;3
"476";476;7
"477";477;7
"478";478;0
"479";479;4
"480";480;7
"481";481;5
"482";482;7
"483";483;2
"484";484;3
"485";485;7
"486";486;7
"487";487;7
"488";488;5
"489";489;7
"490";490;2
"491";491;6
"492";492;6
"493";493;3
"494";494;0
"495";495;7
"496";496;7
"497";497;0
"498";498;7
"499";499;6
"500";500;5
"501";501;4
"502";502;7
"503";503;2
"504";504;7
"505";505;6
"506";506;5
"507";507;7
"508";508;5
"509";509;2
"510";510;2
"511";511;0
"512";512;5
"513";513;1
"514";514;0
"515";515;2
"516";516;7
"517";517;2
"518";518;2
"519";519;5
"520";520;7
"521";521;5
"522";522;2
"523";523;7
"524";524;1
"525";525;5
"526";526;1
"527";527;0
"528";528;4
"529";529;5
"530";530;2
"531";531;3
"532";532;5
"533";533;5
"534";534;1
"535";535;2
"536";536;3
"537";537;4
"538";538;4
"539";539;0
"540";540;4
"541";541;4
"542";542;5
"543";543;7
"544";544;2
"545";545;5
"546";546;4
"547";547;7
"548";548;6
"549";549;7
"550";550;2
"551";551;3
"552";552;5
"553";553;6
"554";554;2
"555";555;6
"556";556;2
"557";557;1
"558";558;0
"559";559;4
"560";560;2
"561";561;5
"562";562;2
"563";563;1
"564";564;5
"565";565;7
"566";566;1
"567";567;3
"568";568;3
"569";569;3
"570";570;4
"571";571;4
"572";572;5
"573";573;1
"574";574;5
"575";575;7
"576";576;5
"577";577;2
"578";578;0
"579";579;4
"580";580;4
"581";581;1
"582";582;7
"583";583;7
"584";584;3
"585";585;3
"586";586;3
"587";587;1
"588";588;0
"589";589;0
"590";590;3
"591";591;0
"592";592;2
"593";593;0
"594";594;5
"595";595;6
"596";596;2
"597";597;7
"598";598;0
"599";599;5
"600";600;4
"601";601;0
"602";602;1
"603";603;1
"604";604;3
"605";605;7
"606";606;4
"607";607;2
"608";608;4
"609";609;5
"610";610;2
"611";611;5
"612";612;1
"613";613;2
"614";614;2
"615";615;5
"616";616;2
"617";617;0
"618";618;7
"619";619;7
"620";620;0
"621";621;5
"622";622;3
"623";623;7
"624";624;7
"625";625;0
"626";626;3
"627";627;3
"628";628;1
"629";629;7
"630";630;2
"631";631;5
"632";632;5
"633";633;7
"634";634;1
"635";635;2
"636";636;7
"637";637;2
"638";638;3
"639";639;3
"640";640;7
"641";641;3
"642";642;7
"643";643;7
"644";644;3
"645";645;2
"646";646;7
"647";647;0
"648";648;7
"649";649;5
"650";650;2
"651";651;0
"652";652;4
"653";653;7
"654";654;5
"655";655;5
"656";656;2
"657";657;0
"658";658;1
"659";659;3
"660";660;3
"661";661;7
"662";662;7
"663";663;4
"664";664;0
"665";665;0
"666";666;2
"667";667;5
"668";668;5
"669";669;6
"670";670;7
"671";671;0
"672";672;1
"673";673;7
"674";674;4
"675";675;7
"676";676;5
"677";677;4
"678";678;1
"679";679;7
"680";680;7
"681";681;4
"682";682;5
"683";683;2
"684";684;2
"685";685;0
"686";686;0
"687";687;2
"688";688;1
"689";689;6
"690";690;5
"691";691;1
"692";692;5
"693";693;1
"694";694;4
"695";695;0
"696";696;0
"697";697;3
"698";698;4
"699";699;5
"700";700;5
"701";701;0
"702";702;5
"703";703;0
"704";704;5
"705";705;3
"706";706;5
"707";707;5
"708";708;6
"709";709;5
"710";710;4
"711";711;1
"712";712;5
"713";713;0
"714";714;0
"715";715;5
"716";716;4
"717";717;5
"718";718;7
"719";719;7
"720";720;1
"721";721;5
"722";722;7
"723";723;5
"724";724;2
"725";725;0
"726";726;6
"727";727;0
"728";728;7
"729";729;1
"730";730;6
"731";731;1
"732";732;3
"733";733;2
"734";734;3
"735";735;7
"736";736;0
"737";737;1
"738";738;6
"739";739;1
"740";740;7
"741";741;1
"742";742;3
"743";743;1
"744";744;7
"745";745;1
"746";746;2
"747";747;3
"748";748;5
"749";749;5
"750";750;1
"751";751;4
"752";752;7
"753";753;2
"754";754;7
"755";755;3
"756";756;0
"757";757;0
"758";758;7
"759";759;1
"760";760;3
"761";761;5
"762";762;1
"763";763;1
"764";764;5
"765";765;0
"766";766;5
"767";767;4
"768";768;6
"769";769;6
"770";770;0
"771";771;2
"772";772;4
"773";773;7
"774";774;4
"775";775;5
"776";776;4
"777";777;5
"778";778;5
"779";779;6
"780";780;3
"781";781;4
"782";782;4
"783";783;7
"784";784;2
"785";785;0
"786";786;3
"787";787;2
"788";788;1
"789";789;0
"790";790;6
"791";791;4
